Ticker,Company,CIK,event_date,event_type,event_tier,primary_source_url,secondary_source_url,Form,FilingDate,EventDate,DateOfReport,AccessionNo,FilingURL,FilingUrlTxt,PeriodOfReport,AcceptanceDateTime,HomepageURL,ItemsPresent,ItemsNormalized,EventType,EventTier,PrimarySourceURL,SecondarySourceURL,Tier,EventDate_canonical,PrimarySource,SecondarySource
RTAC,Renatus Tactical Acquisition Corp I,0002035173,2025-06-04,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2035173/000114036125021431/ef20050145_8k.htm,https://www.sec.gov/Archives/edgar/data/2035173/0001140361-25-021431-index.html,8-K,2025-06-04,2025-06-04,2025-06-04,0001140361-25-021431,https://www.sec.gov/Archives/edgar/data/2035173/000114036125021431/ef20050145_8k.htm,https://www.sec.gov/Archives/edgar/data/2035173/000114036125021431/ef20050145_8k.htm,2025-06-04,2025-06-04 16:42:04,https://www.sec.gov/Archives/edgar/data/2035173/0001140361-25-021431-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2035173/000114036125021431/ef20050145_8k.htm,,Tier-1,2025-06-04,https://www.sec.gov/Archives/edgar/data/2035173/000114036125021431/ef20050145_8k.htm,https://www.sec.gov/Archives/edgar/data/2035173/0001140361-25-021431-index.html
PBFS,"Pioneer Bancorp, Inc./MD",0001769663,2024-10-30,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1769663/000155837024013952/pbfs-20241030x8k.htm,https://www.sec.gov/Archives/edgar/data/1769663/0001558370-24-013952-index.html,8-K,2024-10-30,2024-10-30,2024-10-30,0001558370-24-013952,https://www.sec.gov/Archives/edgar/data/1769663/000155837024013952/pbfs-20241030x8k.htm,https://www.sec.gov/Archives/edgar/data/1769663/000155837024013952/pbfs-20241030x8k.htm,2024-10-30,2024-10-30 16:15:42,https://www.sec.gov/Archives/edgar/data/1769663/0001558370-24-013952-index.html,Item 2.02; Item 9.01,Item 2.02; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1769663/000155837024013952/pbfs-20241030x8k.htm,,Tier-1,2024-10-30,https://www.sec.gov/Archives/edgar/data/1769663/000155837024013952/pbfs-20241030x8k.htm,https://www.sec.gov/Archives/edgar/data/1769663/0001558370-24-013952-index.html
SCM,Stellus Capital Investment Corp,0001551901,2025-11-24,OtherEvent,Tier-2,https://www.sec.gov/Archives/edgar/data/1551901/000110465925115422/tm2526928d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-115422-index.html,8-K,2025-11-24,2025-11-24,2025-11-24,0001104659-25-115422,https://www.sec.gov/Archives/edgar/data/1551901/000110465925115422/tm2526928d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/000110465925115422/tm2526928d1_8k.htm,2025-11-24,2025-11-24 16:15:49,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-115422-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,OtherEvent,Tier-2,https://www.sec.gov/Archives/edgar/data/1551901/000110465925115422/tm2526928d1_8k.htm,,Tier-2,2025-11-24,https://www.sec.gov/Archives/edgar/data/1551901/000110465925115422/tm2526928d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-115422-index.html
RTAC,Renatus Tactical Acquisition Corp I,0002035173,2025-05-16,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2035173/000114036125020174/ef20049531_8k.htm,https://www.sec.gov/Archives/edgar/data/2035173/0001140361-25-020174-index.html,8-K,2025-05-22,2025-05-16,2025-05-16,0001140361-25-020174,https://www.sec.gov/Archives/edgar/data/2035173/000114036125020174/ef20049531_8k.htm,https://www.sec.gov/Archives/edgar/data/2035173/000114036125020174/ef20049531_8k.htm,2025-05-16,2025-05-22 16:28:52,https://www.sec.gov/Archives/edgar/data/2035173/0001140361-25-020174-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2035173/000114036125020174/ef20049531_8k.htm,,Tier-1,2025-05-16,https://www.sec.gov/Archives/edgar/data/2035173/000114036125020174/ef20049531_8k.htm,https://www.sec.gov/Archives/edgar/data/2035173/0001140361-25-020174-index.html
RTAC,Renatus Tactical Acquisition Corp I,0002035173,2025-05-14,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2035173/000114036125019627/ny20045296x17_8k.htm,https://www.sec.gov/Archives/edgar/data/2035173/0001140361-25-019627-index.html,8-K,2025-05-19,2025-05-14,2025-05-14,0001140361-25-019627,https://www.sec.gov/Archives/edgar/data/2035173/000114036125019627/ny20045296x17_8k.htm,https://www.sec.gov/Archives/edgar/data/2035173/000114036125019627/ny20045296x17_8k.htm,2025-05-14,2025-05-19 07:50:43,https://www.sec.gov/Archives/edgar/data/2035173/0001140361-25-019627-index.html,Item 1.01; Item 3.02; Item 5.02; Item 5.03; Item 8.01; Item 9.01,Item 1.01; Item 3.02; Item 5.02; Item 5.03; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2035173/000114036125019627/ny20045296x17_8k.htm,,Tier-1,2025-05-14,https://www.sec.gov/Archives/edgar/data/2035173/000114036125019627/ny20045296x17_8k.htm,https://www.sec.gov/Archives/edgar/data/2035173/0001140361-25-019627-index.html
SCM,Stellus Capital Investment Corp,0001551901,2025-09-22,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1551901/000110465925093911/tm2526928d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-093911-index.html,8-K,2025-09-26,2025-09-22,2025-09-22,0001104659-25-093911,https://www.sec.gov/Archives/edgar/data/1551901/000110465925093911/tm2526928d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/000110465925093911/tm2526928d1_8k.htm,2025-09-22,2025-09-26 16:54:15,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-093911-index.html,Item 1.01; Item 9.01,Item 1.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1551901/000110465925093911/tm2526928d1_8k.htm,,Tier-1,2025-09-22,https://www.sec.gov/Archives/edgar/data/1551901/000110465925093911/tm2526928d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-093911-index.html
SCM,Stellus Capital Investment Corp,0001551901,2025-09-09,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1551901/000110465925088902/tm2525669d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-088902-index.html,8-K,2025-09-10,2025-09-09,2025-09-09,0001104659-25-088902,https://www.sec.gov/Archives/edgar/data/1551901/000110465925088902/tm2525669d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/000110465925088902/tm2525669d1_8k.htm,2025-09-09,2025-09-10 09:29:58,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-088902-index.html,Item 1.01; Item 9.01,Item 1.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1551901/000110465925088902/tm2525669d1_8k.htm,,Tier-1,2025-09-09,https://www.sec.gov/Archives/edgar/data/1551901/000110465925088902/tm2525669d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-088902-index.html
SCM,Stellus Capital Investment Corp,0001551901,2025-08-28,OtherEvent,Tier-2,https://www.sec.gov/Archives/edgar/data/1551901/000110465925084789/tm2524446d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-084789-index.html,8-K,2025-08-28,2025-08-28,2025-08-28,0001104659-25-084789,https://www.sec.gov/Archives/edgar/data/1551901/000110465925084789/tm2524446d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/000110465925084789/tm2524446d1_8k.htm,2025-08-28,2025-08-28 16:30:53,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-084789-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,OtherEvent,Tier-2,https://www.sec.gov/Archives/edgar/data/1551901/000110465925084789/tm2524446d1_8k.htm,,Tier-2,2025-08-28,https://www.sec.gov/Archives/edgar/data/1551901/000110465925084789/tm2524446d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-084789-index.html
SCM,Stellus Capital Investment Corp,0001551901,2025-03-25,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1551901/000110465925029412/tm2510626d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-029412-index.html,8-K,2025-03-28,2025-03-25,2025-03-25,0001104659-25-029412,https://www.sec.gov/Archives/edgar/data/1551901/000110465925029412/tm2510626d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/000110465925029412/tm2510626d1_8k.htm,2025-03-25,2025-03-28 16:33:18,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-029412-index.html,Item 1.01; Item 9.01,Item 1.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1551901/000110465925029412/tm2510626d1_8k.htm,,Tier-1,2025-03-25,https://www.sec.gov/Archives/edgar/data/1551901/000110465925029412/tm2510626d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-029412-index.html
SCM,Stellus Capital Investment Corp,0001551901,2025-04-01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1551901/000110465925031208/tm2510985d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-031208-index.html,8-K,2025-04-02,2025-04-01,2025-04-01,0001104659-25-031208,https://www.sec.gov/Archives/edgar/data/1551901/000110465925031208/tm2510985d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/000110465925031208/tm2510985d1_8k.htm,2025-04-01,2025-04-02 16:30:57,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-031208-index.html,Item 1.01; Item 2.03; Item 9.01,Item 1.01; Item 2.03; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1551901/000110465925031208/tm2510985d1_8k.htm,,Tier-1,2025-04-01,https://www.sec.gov/Archives/edgar/data/1551901/000110465925031208/tm2510985d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1551901/0001104659-25-031208-index.html
STRW,"Strawberry Fields REIT, Inc.",0001782430,2025-08-08,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225022652/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-022652-index.html,8-K,2025-08-08,2025-08-08,2025-08-08,0001641172-25-022652,https://www.sec.gov/Archives/edgar/data/1782430/000164117225022652/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/000164117225022652/form8-k.htm,2025-08-08,2025-08-08 06:07:24,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-022652-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225022652/form8-k.htm,,Tier-1,2025-08-08,https://www.sec.gov/Archives/edgar/data/1782430/000164117225022652/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-022652-index.html
STRW,"Strawberry Fields REIT, Inc.",0001782430,2025-11-06,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000149315225021084/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001493152-25-021084-index.html,8-K,2025-11-06,2025-11-06,2025-11-06,0001493152-25-021084,https://www.sec.gov/Archives/edgar/data/1782430/000149315225021084/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/000149315225021084/form8-k.htm,2025-11-06,2025-11-06 16:46:04,https://www.sec.gov/Archives/edgar/data/1782430/0001493152-25-021084-index.html,Item 8.01; Item 9.01,Item 8.01; Item 9.01,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000149315225021084/form8-k.htm,,Tier-1,2025-11-06,https://www.sec.gov/Archives/edgar/data/1782430/000149315225021084/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001493152-25-021084-index.html
STRW,"Strawberry Fields REIT, Inc.",0001782430,2025-11-06,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000149315225021082/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001493152-25-021082-index.html,8-K,2025-11-06,2025-11-06,2025-11-06,0001493152-25-021082,https://www.sec.gov/Archives/edgar/data/1782430/000149315225021082/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/000149315225021082/form8-k.htm,2025-11-06,2025-11-06 16:41:50,https://www.sec.gov/Archives/edgar/data/1782430/0001493152-25-021082-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000149315225021082/form8-k.htm,,Tier-1,2025-11-06,https://www.sec.gov/Archives/edgar/data/1782430/000149315225021082/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001493152-25-021082-index.html
STRW,"Strawberry Fields REIT, Inc.",0001782430,2025-08-08,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225022654/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-022654-index.html,8-K,2025-08-08,2025-08-08,2025-08-08,0001641172-25-022654,https://www.sec.gov/Archives/edgar/data/1782430/000164117225022654/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/000164117225022654/form8-k.htm,2025-08-08,2025-08-08 06:08:16,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-022654-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225022654/form8-k.htm,,Tier-1,2025-08-08,https://www.sec.gov/Archives/edgar/data/1782430/000164117225022654/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-022654-index.html
STRW,"Strawberry Fields REIT, Inc.",0001782430,2025-06-25,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225016353/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-016353-index.html,8-K,2025-06-25,2025-06-25,2025-06-25,0001641172-25-016353,https://www.sec.gov/Archives/edgar/data/1782430/000164117225016353/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/000164117225016353/form8-k.htm,2025-06-25,2025-06-25 06:05:40,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-016353-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225016353/form8-k.htm,,Tier-1,2025-06-25,https://www.sec.gov/Archives/edgar/data/1782430/000164117225016353/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-016353-index.html
STRW,"Strawberry Fields REIT, Inc.",0001782430,2025-07-02,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225017440/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-017440-index.html,8-K,2025-07-02,2025-07-02,2025-07-02,0001641172-25-017440,https://www.sec.gov/Archives/edgar/data/1782430/000164117225017440/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/000164117225017440/form8-k.htm,2025-07-02,2025-07-02 06:05:53,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-017440-index.html,Item 2.01; Item 8.01; Item 9.01,Item 2.01; Item 8.01; Item 9.01,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225017440/form8-k.htm,,Tier-1,2025-07-02,https://www.sec.gov/Archives/edgar/data/1782430/000164117225017440/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-017440-index.html
STRW,"Strawberry Fields REIT, Inc.",0001782430,2025-05-28,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225012610/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-012610-index.html,8-K,2025-05-28,2025-05-28,2025-05-28,0001641172-25-012610,https://www.sec.gov/Archives/edgar/data/1782430/000164117225012610/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/000164117225012610/form8-k.htm,2025-05-28,2025-05-28 08:21:36,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-012610-index.html,Item 1.01; Item 8.01; Item 9.01,Item 1.01; Item 8.01; Item 9.01,ListingChange,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225012610/form8-k.htm,,Tier-1,2025-05-28,https://www.sec.gov/Archives/edgar/data/1782430/000164117225012610/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-012610-index.html
STRW,"Strawberry Fields REIT, Inc.",0001782430,2025-06-04,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225013546/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-013546-index.html,8-K,2025-06-04,2025-06-04,2025-06-04,0001641172-25-013546,https://www.sec.gov/Archives/edgar/data/1782430/000164117225013546/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/000164117225013546/form8-k.htm,2025-06-04,2025-06-04 09:00:14,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-013546-index.html,Item 1.01; Item 9.01,Item 1.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225013546/form8-k.htm,,Tier-1,2025-06-04,https://www.sec.gov/Archives/edgar/data/1782430/000164117225013546/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-013546-index.html
STRW,"Strawberry Fields REIT, Inc.",0001782430,2025-07-02,Financing,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000149315225012849/form8-ka.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001493152-25-012849-index.html,8-K/A,2025-09-09,2025-07-02,2025-07-02,0001493152-25-012849,https://www.sec.gov/Archives/edgar/data/1782430/000149315225012849/form8-ka.htm,https://www.sec.gov/Archives/edgar/data/1782430/000149315225012849/form8-ka.htm,2025-07-02,2025-09-09 08:32:02,https://www.sec.gov/Archives/edgar/data/1782430/0001493152-25-012849-index.html,Item 9.01,Item 9.01,Financing,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000149315225012849/form8-ka.htm,,Tier-1,2025-07-02,https://www.sec.gov/Archives/edgar/data/1782430/000149315225012849/form8-ka.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001493152-25-012849-index.html
TLNC,Talon Capital Corp.,0002073340,2025-09-08,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2073340/000121390025087276/ea0256900-8k_talon.htm,https://www.sec.gov/Archives/edgar/data/2073340/0001213900-25-087276-index.html,8-K,2025-09-12,2025-09-08,2025-09-08,0001213900-25-087276,https://www.sec.gov/Archives/edgar/data/2073340/000121390025087276/ea0256900-8k_talon.htm,https://www.sec.gov/Archives/edgar/data/2073340/000121390025087276/ea0256900-8k_talon.htm,2025-09-08,2025-09-12 17:08:00,https://www.sec.gov/Archives/edgar/data/2073340/0001213900-25-087276-index.html,Item 1.01; Item 3.02; Item 8.01; Item 9.01,Item 1.01; Item 3.02; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2073340/000121390025087276/ea0256900-8k_talon.htm,,Tier-1,2025-09-08,https://www.sec.gov/Archives/edgar/data/2073340/000121390025087276/ea0256900-8k_talon.htm,https://www.sec.gov/Archives/edgar/data/2073340/0001213900-25-087276-index.html
STRW,"Strawberry Fields REIT, Inc.",0001782430,2025-05-09,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225009375/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-009375-index.html,8-K,2025-05-09,2025-05-09,2025-05-09,0001641172-25-009375,https://www.sec.gov/Archives/edgar/data/1782430/000164117225009375/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/000164117225009375/form8-k.htm,2025-05-09,2025-05-09 11:53:36,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-009375-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1782430/000164117225009375/form8-k.htm,,Tier-1,2025-05-09,https://www.sec.gov/Archives/edgar/data/1782430/000164117225009375/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1782430/0001641172-25-009375-index.html
TRON,Tron Inc.,0001956744,2025-11-12,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000149315225021757/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001493152-25-021757-index.html,8-K,2025-11-12,2025-11-12,2025-11-12,0001493152-25-021757,https://www.sec.gov/Archives/edgar/data/1956744/000149315225021757/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/000149315225021757/form8-k.htm,2025-11-12,2025-11-12 08:30:25,https://www.sec.gov/Archives/edgar/data/1956744/0001493152-25-021757-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000149315225021757/form8-k.htm,,Tier-1,2025-11-12,https://www.sec.gov/Archives/edgar/data/1956744/000149315225021757/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001493152-25-021757-index.html
TLNC,Talon Capital Corp.,0002073340,2025-09-10,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2073340/000121390025088251/ea0257330-8k_talon.htm,https://www.sec.gov/Archives/edgar/data/2073340/0001213900-25-088251-index.html,8-K,2025-09-16,2025-09-10,2025-09-10,0001213900-25-088251,https://www.sec.gov/Archives/edgar/data/2073340/000121390025088251/ea0257330-8k_talon.htm,https://www.sec.gov/Archives/edgar/data/2073340/000121390025088251/ea0257330-8k_talon.htm,2025-09-10,2025-09-16 17:20:12,https://www.sec.gov/Archives/edgar/data/2073340/0001213900-25-088251-index.html,Item 1.01; Item 8.01; Item 9.01,Item 1.01; Item 8.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/2073340/000121390025088251/ea0257330-8k_talon.htm,,Tier-1,2025-09-10,https://www.sec.gov/Archives/edgar/data/2073340/000121390025088251/ea0257330-8k_talon.htm,https://www.sec.gov/Archives/edgar/data/2073340/0001213900-25-088251-index.html
TRON,Tron Inc.,0001956744,2025-09-02,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026144/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-026144-index.html,8-K,2025-09-02,2025-09-02,2025-09-02,0001641172-25-026144,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026144/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026144/form8-k.htm,2025-09-02,2025-09-02 08:35:48,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-026144-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026144/form8-k.htm,,Tier-1,2025-09-02,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026144/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-026144-index.html
TRON,Tron Inc.,0001956744,2025-08-27,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026127/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-026127-index.html,8-K,2025-09-02,2025-08-27,2025-08-27,0001641172-25-026127,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026127/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026127/form8-k.htm,2025-08-27,2025-09-02 06:30:51,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-026127-index.html,Item 3.02; Item 5.01; Item 9.01,Item 3.02; Item 5.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026127/form8-k.htm,,Tier-1,2025-08-27,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026127/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-026127-index.html
TRON,Tron Inc.,0001956744,2025-08-25,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026036/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-026036-index.html,8-K,2025-08-29,2025-08-25,2025-08-25,0001641172-25-026036,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026036/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026036/form8-k.htm,2025-08-25,2025-08-29 17:05:19,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-026036-index.html,Item 1.01; Item 9.01,Item 1.01; Item 9.01,ATM,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026036/form8-k.htm,,Tier-1,2025-08-25,https://www.sec.gov/Archives/edgar/data/1956744/000164117225026036/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-026036-index.html
TRON,Tron Inc.,0001956744,2025-08-11,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225022909/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-022909-index.html,8-K,2025-08-11,2025-08-11,2025-08-11,0001641172-25-022909,https://www.sec.gov/Archives/edgar/data/1956744/000164117225022909/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/000164117225022909/form8-k.htm,2025-08-11,2025-08-11 08:30:29,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-022909-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225022909/form8-k.htm,,Tier-1,2025-08-11,https://www.sec.gov/Archives/edgar/data/1956744/000164117225022909/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-022909-index.html
TRON,Tron Inc.,0001956744,2025-07-23,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225020664/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-020664-index.html,8-K,2025-07-23,2025-07-23,2025-07-23,0001641172-25-020664,https://www.sec.gov/Archives/edgar/data/1956744/000164117225020664/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/000164117225020664/form8-k.htm,2025-07-23,2025-07-23 10:27:54,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-020664-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225020664/form8-k.htm,,Tier-1,2025-07-23,https://www.sec.gov/Archives/edgar/data/1956744/000164117225020664/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-020664-index.html
TRON,Tron Inc.,0001956744,2025-07-17,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225019987/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-019987-index.html,8-K,2025-07-17,2025-07-17,2025-07-17,0001641172-25-019987,https://www.sec.gov/Archives/edgar/data/1956744/000164117225019987/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/000164117225019987/form8-k.htm,2025-07-17,2025-07-17 08:48:50,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-019987-index.html,Item 7.01; Item 9.01,Item 7.01; Item 9.01,ContractAward,Tier-1,https://www.sec.gov/Archives/edgar/data/1956744/000164117225019987/form8-k.htm,,Tier-1,2025-07-17,https://www.sec.gov/Archives/edgar/data/1956744/000164117225019987/form8-k.htm,https://www.sec.gov/Archives/edgar/data/1956744/0001641172-25-019987-index.html
